phenotypeId,webApiCohortId,cohortName,oldCohortName,logicDescription,cohortId,referentConceptId,cohortType,PMID,oldPhenotypeId,referentConceptName
136774000,17626,Pityriasis rubra pilaris referent prevalent cohort,[PL 136774002] Pityriasis rubra pilaris referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (136774) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",136774002,136774,referent,,136774000,Pityriasis rubra pilaris
4094294000,17535,Jaundice referent incident cohort,[PL 137977001] Jaundice referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (137977) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",137977001,137977,referent,,137977000,Jaundice
4094294000,17534,Jaundice referent prevalent cohort,[PL 137977002] Jaundice referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (137977) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",137977002,137977,referent,,137977000,Jaundice
138379000,17443,Chronic lymphoid leukemia referent incident cohort,"[PL 138379001] Chronic lymphoid leukemia, disease referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation","Persons with condition occurrence of referent concept (138379) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",138379001,138379,referent,,138379000,"Chronic lymphoid leukemia, disease"
138379000,17442,Chronic lymphoid leukemia referent prevalent cohort,"[PL 138379002] Chronic lymphoid leukemia, disease referent concept prevalent cohort: First occurrence of referent concept + descendants","Persons with condition occurrence of referent concept (138379) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",138379002,138379,referent,,138379000,"Chronic lymphoid leukemia, disease"
138379000,17877,Chronic lymphoid leukemia design diagnostics 1 cohort,"[PL 138379003] Chronic lymphoid leukemia, disease referent concept prevalent cohort: First occurrence of updated concept set + descendants (condition and observation domain)","Chronic lymphoid leukemia, disease referent concept prevalent cohort: First occurrence of updated concept set + descendants",138379003,138379,design diagnostics,,138379000,"Chronic lymphoid leukemia, disease"
138502000,17711,Vitiligo referent incident cohort,[PL 138502001] Vitiligo referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (138502) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",138502001,138502,referent,,138502000,Vitiligo
138502000,17710,Vitiligo referent prevalent cohort,[PL 138502002] Vitiligo referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (138502) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",138502002,138502,referent,,138502000,Vitiligo
138502000,11660,Vitiligo (excludes around the eyelid and periocular) at first diagnosis,[PL 138502003] Vitiligo (excludes around the eyelid and periocular) at first diagnosis,Vitiligo (excludes around the eyelid and periocular) at first diagnosis at first diagnosis with 365 days continuous observation. Cohort exit is the end of continuous observable time for the person.,138502003,138502,,,138502000,Vitiligo
4175485000,17589,Myelodysplastic syndrome referent incident cohort,[PL 138994001] Myelodysplastic syndrome referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (138994) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",138994001,138994,referent,,138994000,Myelodysplastic syndrome
4175485000,17588,Myelodysplastic syndrome referent prevalent cohort,[PL 138994002] Myelodysplastic syndrome referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (138994) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",138994002,138994,referent,,138994000,Myelodysplastic syndrome
4190307000,18618,Acute transverse myelitis referent incident cohort,[PL 139803001] Acute transverse myelitis referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (139803) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",139803001,139803,referent,,139803000,Acute transverse myelitis
4190307000,18617,Acute transverse myelitis referent prevalent cohort,[PL 139803002] Acute transverse myelitis referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (139803) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",139803002,139803,referent,,139803000,Acute transverse myelitis
4190307000,18536,"Transverse myelitis events, using diagnosis codes from Minegishi MSRD 2019","[PL 139803003] Transverse myelitis events, using diagnosis codes from Minegishi MSRD 2019","Transverse myelitis events, using diagnosis codes from Minegishi MSRD 2019",139803003,139803,literature,,139803000,Acute transverse myelitis
4190307000,18537,"Transverse myelitis hospitalization events, using diagnosis codes from Minegishi MSRD 2019","[PL 139803004] Transverse myelitis hospitalization events, using diagnosis codes from Minegishi MSRD 2019","Transverse myelitis hospitalization events, using diagnosis codes from Minegishi MSRD 2019",139803004,139803,literature,,139803000,Acute transverse myelitis
4190307000,18538,"Transverse myelitis events, using diagnosis codes from Marrie MSRD 2018","[PL 139803005] Transverse myelitis events, using diagnosis codes from Marrie MSRD 2018","Transverse myelitis events, using diagnosis codes from Marrie MSRD 2018",139803005,139803,literature,,139803000,Acute transverse myelitis
4190307000,18539,"Transverse myelitis hospitalization events, using diagnosis codes from Rasmussen BMJ 2012","[PL 139803006] Transverse myelitis hospitalization events, using diagnosis codes from Rasmussen BMJ 2012","Transverse myelitis hospitalization events, using diagnosis codes from Rasmussen BMJ 2012",139803006,139803,literature,,139803000,Acute transverse myelitis
4190307000,18540,"Transverse myelitis events, using diagnosis codes used across literature","[PL 139803007] Transverse myelitis events, using diagnosis codes used across literature","Transverse myelitis events, using diagnosis codes used across literature",139803007,139803,,,139803000,Acute transverse myelitis
139899000,17621,Pemphigoid referent incident cohort,[PL 139899001] Pemphigoid referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (139899) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",139899001,139899,referent,,139899000,Pemphigoid
139899000,17620,Pemphigoid referent prevalent cohort,[PL 139899002] Pemphigoid referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (139899) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",139899002,139899,referent,,139899000,Pemphigoid
140168000,17637,Psoriasis referent incident cohort,[PL 140168001] Psoriasis referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (140168) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",140168001,140168,referent,,140168000,Psoriasis
